Date,Open,High,Low,Close,Volume,Market Cap,Time Open,Time High,Time Low,Time Close
04-02-2024,0.09013364472906592,0.09488876249969774,0.0894669799967277,0.09122782780173438,711987.56,66555544.35,2024-02-04T00:00:00.000Z,2024-02-04T16:51:00.000Z,2024-02-04T04:43:00.000Z,2024-02-04T23:59:59.999Z
03-02-2024,0.0972543726588952,0.09745330095441848,0.0868832691034269,0.09015143393194863,833928.77,65770257.87,2024-02-03T00:00:00.000Z,2024-02-03T01:15:00.000Z,2024-02-03T15:57:00.000Z,2024-02-03T23:59:59.999Z
02-02-2024,0.09039353818891659,0.09788575431011863,0.0900840396786647,0.0969363875117088,1106905.52,70720241.77,2024-02-02T00:00:00.000Z,2024-02-02T19:14:00.000Z,2024-02-02T04:41:00.000Z,2024-02-02T23:59:59.999Z
01-02-2024,0.0858626198877691,0.09178560833533846,0.0817345298097691,0.09031333439771422,1068453.19,65888372.85,2024-02-01T00:00:00.000Z,2024-02-01T23:46:00.000Z,2024-02-01T13:47:00.000Z,2024-02-01T23:59:59.999Z
31-01-2024,0.09077766754851785,0.09226852362157915,0.08517122951191103,0.08593524659774457,1106801.29,62694325.34,2024-01-31T00:00:00.000Z,2024-01-31T07:36:00.000Z,2024-01-31T21:36:00.000Z,2024-01-31T23:59:59.999Z
30-01-2024,0.10031243259116075,0.1017322444333889,0.08811478139981138,0.0907769216916262,1269249.04,66226584.4,2024-01-30T00:00:00.000Z,2024-01-30T02:50:00.000Z,2024-01-30T15:40:00.000Z,2024-01-30T23:59:59.999Z
29-01-2024,0.10080992499447178,0.10308822257100599,0.0952539450135541,0.10029977845489772,1098791.47,73174014.05,2024-01-29T00:00:00.000Z,2024-01-29T17:11:00.000Z,2024-01-29T02:54:00.000Z,2024-01-29T23:59:59.999Z
28-01-2024,0.10514402761033675,0.10689975071485873,0.09996182907135219,0.10081000356911395,906112.88,73546250.36,2024-01-28T00:00:00.000Z,2024-01-28T01:31:00.000Z,2024-01-28T22:53:00.000Z,2024-01-28T23:59:59.999Z
27-01-2024,0.09636234718726996,0.10638819283905808,0.09279037547465006,0.10520776643242184,1082222.49,76754651.88,2024-01-27T00:00:00.000Z,2024-01-27T22:43:00.000Z,2024-01-27T05:39:00.000Z,2024-01-27T23:59:59.999Z
26-01-2024,0.09747043928355077,0.10585732704773353,0.08972743268714903,0.0964048700104215,1884293.52,70332471.53,2024-01-26T00:00:00.000Z,2024-01-26T15:51:00.000Z,2024-01-26T01:55:00.000Z,2024-01-26T23:59:59.999Z
25-01-2024,0.10454113062705181,0.11062407380050229,0.09703367232166597,0.09714821918759667,1512198.79,70874784.22,2024-01-25T00:00:00.000Z,2024-01-25T15:05:00.000Z,2024-01-25T23:39:00.000Z,2024-01-25T23:59:59.999Z
24-01-2024,0.10284238920230544,0.11592230845996129,0.09749600854266607,0.10454113062705181,2451268.74,76268305.66,2024-01-24T00:00:00.000Z,2024-01-24T08:06:00.000Z,2024-01-24T21:01:00.000Z,2024-01-24T23:59:59.999Z
23-01-2024,0.07915444547070183,0.10670115850731889,0.07915444547070183,0.10284238920230544,2333648.02,75028983.59,2024-01-23T00:00:00.000Z,2024-01-23T23:46:00.000Z,2024-01-23T00:00:00.000Z,2024-01-23T23:59:59.999Z
22-01-2024,0.09556319074412827,0.09605215570452648,0.07915444547070183,0.07915444547070183,1207493.29,57747370.87,2024-01-22T00:00:00.000Z,2024-01-22T01:13:00.000Z,2024-01-22T23:59:00.000Z,2024-01-22T23:59:59.999Z
21-01-2024,0.09198442792048105,0.10019511927167127,0.09010876905817401,0.09556276371490516,1390894.84,69718110.27,2024-01-21T00:00:00.000Z,2024-01-21T18:53:00.000Z,2024-01-21T01:56:00.000Z,2024-01-21T23:59:59.999Z
20-01-2024,0.08642339777344889,0.09383556432986165,0.08575624758606394,0.0919805078452212,1402054.51,67104664.4,2024-01-20T00:00:00.000Z,2024-01-20T20:12:00.000Z,2024-01-20T00:32:00.000Z,2024-01-20T23:59:59.999Z
19-01-2024,0.09149395353039166,0.09344800264882597,0.07985871742698145,0.08628970207565798,2195083.18,62952919.43,2024-01-19T00:00:00.000Z,2024-01-19T12:32:00.000Z,2024-01-19T17:24:00.000Z,2024-01-19T23:59:59.999Z
18-01-2024,0.11169286956457451,0.11330525013968286,0.08721286762703043,0.09149395353039166,1856961.13,66749697.2,2024-01-18T00:00:00.000Z,2024-01-18T00:39:00.000Z,2024-01-18T21:35:00.000Z,2024-01-18T23:59:59.999Z
17-01-2024,0.09624027980636081,0.11734096402834678,0.09496733360614792,0.11163735210317374,2551778.42,81445376.02,2024-01-17T00:00:00.000Z,2024-01-17T21:09:00.000Z,2024-01-17T00:18:00.000Z,2024-01-17T23:59:59.999Z
