Date,Open,High,Low,Close,Volume,Market Cap,Time Open,Time High,Time Low,Time Close
24-01-2024,14.275461843566235,14.411541934295844,13.927311866719998,14.235134178446016,416405212.24,8086979306.17,2024-01-24T00:00:00.000Z,2024-01-24T10:52:00.000Z,2024-01-24T20:52:00.000Z,2024-01-24T23:59:59.999Z
23-01-2024,14.544541138466336,14.858843736203967,13.594902731817028,14.274680903673062,616651164.16,8109445799.6,2024-01-23T00:00:00.000Z,2024-01-23T03:17:00.000Z,2024-01-23T14:25:00.000Z,2024-01-23T23:59:59.999Z
22-01-2024,15.391610789242758,15.89023880551361,14.520672986241102,14.544948191810835,708261897.52,8262984638.01,2024-01-22T00:00:00.000Z,2024-01-22T05:53:00.000Z,2024-01-22T22:49:00.000Z,2024-01-22T23:59:59.999Z
21-01-2024,15.74295097919995,15.878677392698995,15.391012074987106,15.391012074987106,324358692.94,8743633505.04,2024-01-21T00:00:00.000Z,2024-01-21T11:14:00.000Z,2024-01-21T23:59:00.000Z,2024-01-21T23:59:59.999Z
20-01-2024,16.043941810252342,16.52505938503042,15.686576729371447,15.742374923719666,732056418.99,8943242729.03,2024-01-20T00:00:00.000Z,2024-01-20T08:08:00.000Z,2024-01-20T17:03:00.000Z,2024-01-20T23:59:59.999Z
19-01-2024,14.649868503827054,16.32089253477561,14.486667340508426,16.041308368304062,826092586.54,9113066810.06,2024-01-19T00:00:00.000Z,2024-01-19T23:38:00.000Z,2024-01-19T01:32:00.000Z,2024-01-19T23:59:59.999Z
18-01-2024,15.73204787795927,15.745418617725319,14.249022950608108,14.649992824968335,610064426.4,8322660491,2024-01-18T00:00:00.000Z,2024-01-18T00:03:00.000Z,2024-01-18T20:38:00.000Z,2024-01-18T23:59:59.999Z
17-01-2024,15.261658199679147,16.337716430461576,15.261644968822761,15.73031684097506,803102009.71,8936392532.58,2024-01-17T00:00:00.000Z,2024-01-17T15:17:00.000Z,2024-01-17T00:01:00.000Z,2024-01-17T23:59:59.999Z
16-01-2024,15.193632704561663,15.343810856754988,14.789870729431,15.261761562469035,387299705.89,8670206292.7,2024-01-16T00:00:00.000Z,2024-01-16T21:41:00.000Z,2024-01-16T14:45:00.000Z,2024-01-16T23:59:59.999Z
15-01-2024,14.792351654484113,15.995444596817606,14.776418377046793,15.195073528201883,707218360.08,8632320822.4,2024-01-15T00:00:00.000Z,2024-01-15T13:44:00.000Z,2024-01-15T00:02:00.000Z,2024-01-15T23:59:59.999Z
14-01-2024,14.363694620084717,15.354286194477574,14.301936368941016,14.797092408672903,663453857.35,8406227760.16,2024-01-14T00:00:00.000Z,2024-01-14T17:46:00.000Z,2024-01-14T01:07:00.000Z,2024-01-14T23:59:59.999Z
13-01-2024,14.13138911398377,14.421743046132033,13.853372313666991,14.36403542234427,299419279.75,8160208099.02,2024-01-13T00:00:00.000Z,2024-01-13T23:16:00.000Z,2024-01-13T01:17:00.000Z,2024-01-13T23:59:59.999Z
12-01-2024,15.031191327950078,15.281561126128315,13.765816286996024,14.134305245276979,577192493.79,8029698392.22,2024-01-12T00:00:00.000Z,2024-01-12T14:32:00.000Z,2024-01-12T22:31:00.000Z,2024-01-12T23:59:59.999Z
11-01-2024,15.035153985780454,15.656933834528965,14.633431615377614,15.032685775601943,697822804.28,8540068344.95,2024-01-11T00:00:00.000Z,2024-01-11T13:26:00.000Z,2024-01-11T06:38:00.000Z,2024-01-11T23:59:59.999Z
10-01-2024,13.706121139768248,15.310247484156482,13.595140626447561,15.031819283427764,661542901.69,8539576090.77,2024-01-10T00:00:00.000Z,2024-01-10T23:23:00.000Z,2024-01-10T02:48:00.000Z,2024-01-10T23:59:59.999Z
09-01-2024,14.157729070305725,14.242672380646418,13.39568258498299,13.705976272459234,546517541.26,7786364715.42,2024-01-09T00:00:00.000Z,2024-01-09T00:17:00.000Z,2024-01-09T21:02:00.000Z,2024-01-09T23:59:59.999Z
08-01-2024,13.141214817621806,14.387362618641868,12.648887912897917,14.156993553921168,553717423.33,8042587619.69,2024-01-08T00:00:00.000Z,2024-01-08T20:02:00.000Z,2024-01-08T03:29:00.000Z,2024-01-08T23:59:59.999Z
07-01-2024,13.42665812535993,13.714838337708509,13.057522025313922,13.140297029788295,310835367.92,7465002354.37,2024-01-07T00:00:00.000Z,2024-01-07T06:19:00.000Z,2024-01-07T23:45:00.000Z,2024-01-07T23:59:59.999Z
06-01-2024,14.067513490689223,14.094763176104108,13.267942629282546,13.42838220800591,379600087.03,7628663535.6,2024-01-06T00:00:00.000Z,2024-01-06T00:07:00.000Z,2024-01-06T07:04:00.000Z,2024-01-06T23:59:59.999Z
05-01-2024,14.55408618397003,14.64299336451355,13.857689715875702,14.065112152254573,591619366.4,7990389798.12,2024-01-05T00:00:00.000Z,2024-01-05T00:29:00.000Z,2024-01-05T20:08:00.000Z,2024-01-05T23:59:59.999Z
04-01-2024,14.150726995013134,14.750560273959264,14.032013026808121,14.554018812048913,428122958.49,8268137657.1,2024-01-04T00:00:00.000Z,2024-01-04T20:43:00.000Z,2024-01-04T01:58:00.000Z,2024-01-04T23:59:59.999Z
03-01-2024,15.165781174709855,15.548996710212233,13.309149172095893,14.150557608902483,861494360.81,8038931359.51,2024-01-03T00:00:00.000Z,2024-01-03T06:27:00.000Z,2024-01-03T12:15:00.000Z,2024-01-03T23:59:59.999Z
02-01-2024,15.537647600178193,16.046948683026862,15.118123943481026,15.165292569842908,500000291.42,8615402260.84,2024-01-02T00:00:00.000Z,2024-01-02T09:08:00.000Z,2024-01-02T21:31:00.000Z,2024-01-02T23:59:59.999Z
01-01-2024,14.946928141821145,15.559929879505978,14.874287947339356,15.535808734250754,319817916.7,8825892482.89,2024-01-01T00:00:00.000Z,2024-01-01T23:41:00.000Z,2024-01-01T04:23:00.000Z,2024-01-01T23:59:59.999Z
31-12-2023,15.191149322794125,15.481535708736859,14.901456827776439,14.946123228929144,346636245.14,8490892164.74,2023-12-31T00:00:00.000Z,2023-12-31T12:37:00.000Z,2023-12-31T22:55:00.000Z,2023-12-31T23:59:59.999Z
30-12-2023,15.533537106245124,15.612435637651812,15.080486339187768,15.19324805293458,304404383.25,8631283769.96,2023-12-30T00:00:00.000Z,2023-12-30T01:36:00.000Z,2023-12-30T09:46:00.000Z,2023-12-30T23:59:59.999Z
29-12-2023,16.048737615993513,16.206975817649802,15.256011714002126,15.533926083572505,641252305.61,8824822949.1,2023-12-29T00:00:00.000Z,2023-12-29T11:34:00.000Z,2023-12-29T22:23:00.000Z,2023-12-29T23:59:59.999Z
28-12-2023,16.678523099298296,17.54370298405536,16.04095237546509,16.051332872004593,1136588734.4,9118761730.32,2023-12-28T00:00:00.000Z,2023-12-28T01:42:00.000Z,2023-12-28T22:29:00.000Z,2023-12-28T23:59:59.999Z
27-12-2023,15.091046968198826,16.672073187834474,14.708951245453656,16.672073187834474,795330264.66,9471404285.4,2023-12-27T00:00:00.000Z,2023-12-27T23:59:00.000Z,2023-12-27T03:34:00.000Z,2023-12-27T23:59:59.999Z
26-12-2023,15.607924454319175,15.85329425626009,14.59925933636179,15.090893363738697,590842108.54,8573136074.05,2023-12-26T00:00:00.000Z,2023-12-26T03:33:00.000Z,2023-12-26T17:43:00.000Z,2023-12-26T23:59:59.999Z
25-12-2023,15.308767273627446,15.702866176262903,15.181657764784987,15.608395329761013,459143711.64,8867128925.66,2023-12-25T00:00:00.000Z,2023-12-25T22:55:00.000Z,2023-12-25T00:46:00.000Z,2023-12-25T23:59:59.999Z
24-12-2023,15.68836325685928,15.91864788144999,15.255574605806533,15.310326714892105,571354195.11,8697796154.36,2023-12-24T00:00:00.000Z,2023-12-24T19:32:00.000Z,2023-12-24T22:54:00.000Z,2023-12-24T23:59:59.999Z
23-12-2023,15.496829678921696,15.869662940278976,14.965623198043065,15.687340442688368,560613728.66,8911977641.98,2023-12-23T00:00:00.000Z,2023-12-23T16:18:00.000Z,2023-12-23T04:07:00.000Z,2023-12-23T23:59:59.999Z
22-12-2023,15.287428571902183,15.66906666293087,15.128262672744087,15.497313391087543,598902011.07,8804023279.58,2023-12-22T00:00:00.000Z,2023-12-22T06:31:00.000Z,2023-12-22T09:20:00.000Z,2023-12-22T23:59:59.999Z
21-12-2023,14.227266378715186,15.286552447274925,14.207581483511525,15.286552447274925,612613684.46,8684289993.63,2023-12-21T00:00:00.000Z,2023-12-21T23:59:00.000Z,2023-12-21T01:20:00.000Z,2023-12-21T23:59:59.999Z
20-12-2023,14.095104642612155,14.781496241958875,14.026620947238193,14.225022407512466,446154608.55,8081234809.4,2023-12-20T00:00:00.000Z,2023-12-20T15:28:00.000Z,2023-12-20T02:11:00.000Z,2023-12-20T23:59:59.999Z
19-12-2023,14.647415731092693,14.779111586912428,13.983527392268806,14.095595775088245,412165749.73,8007707543.35,2023-12-19T00:00:00.000Z,2023-12-19T02:16:00.000Z,2023-12-19T18:03:00.000Z,2023-12-19T23:59:59.999Z
18-12-2023,14.018386677739098,14.649203572134189,13.704801481908168,14.645722573655059,691112281.51,8320234561.36,2023-12-18T00:00:00.000Z,2023-12-18T23:55:00.000Z,2023-12-18T03:01:00.000Z,2023-12-18T23:59:59.999Z
17-12-2023,14.31942075595754,14.344747663795724,13.949809166214019,14.02089871397067,336120330.72,7965272145.13,2023-12-17T00:00:00.000Z,2023-12-17T17:16:00.000Z,2023-12-17T23:36:00.000Z,2023-12-17T23:59:59.999Z
16-12-2023,14.327809234656009,14.762376687411107,14.198896018001907,14.318155589589944,369999032.69,8134143767.39,2023-12-16T00:00:00.000Z,2023-12-16T16:46:00.000Z,2023-12-16T00:40:00.000Z,2023-12-16T23:59:59.999Z
15-12-2023,15.393261380753259,15.393261380753259,14.327272195713618,14.327272195713618,489878330.44,8095624745.19,2023-12-15T00:00:00.000Z,2023-12-15T00:00:00.000Z,2023-12-15T23:59:00.000Z,2023-12-15T23:59:59.999Z
14-12-2023,14.777927225609686,15.512605073417072,14.668207388217915,15.393107393742904,716806418,8571651397.39,2023-12-14T00:00:00.000Z,2023-12-14T17:50:00.000Z,2023-12-14T05:03:00.000Z,2023-12-14T23:59:59.999Z
13-12-2023,14.52130641405447,14.915491711906038,13.975855747905682,14.778790884918656,643456905.6,8229569267.6,2023-12-13T00:00:00.000Z,2023-12-13T22:22:00.000Z,2023-12-13T07:02:00.000Z,2023-12-13T23:59:59.999Z
12-12-2023,14.765404193717627,15.11448997452767,14.226644247787132,14.521308151632487,604737208.05,8086190015.18,2023-12-12T00:00:00.000Z,2023-12-12T02:31:00.000Z,2023-12-12T22:02:00.000Z,2023-12-12T23:59:59.999Z
11-12-2023,16.338108893745762,16.4211654843792,14.312495281274488,14.765364653577311,1146416405.69,8222092871.07,2023-12-11T00:00:00.000Z,2023-12-11T00:11:00.000Z,2023-12-11T18:32:00.000Z,2023-12-11T23:59:59.999Z
10-12-2023,16.221242841053304,16.432838986319222,15.88825142154904,16.333546077403785,458733835.21,9095334650.6,2023-12-10T00:00:00.000Z,2023-12-10T01:30:00.000Z,2023-12-10T10:01:00.000Z,2023-12-10T23:59:59.999Z
09-12-2023,16.938854900461052,17.268322675651017,16.16024632319902,16.218417325934073,865532067.09,9031225208.74,2023-12-09T00:00:00.000Z,2023-12-09T08:23:00.000Z,2023-12-09T23:37:00.000Z,2023-12-09T23:59:59.999Z
08-12-2023,15.711419430994123,17.10332214951627,15.595530532220552,16.942027351812914,988810739.07,9434167430.27,2023-12-08T00:00:00.000Z,2023-12-08T13:58:00.000Z,2023-12-08T02:52:00.000Z,2023-12-08T23:59:59.999Z
07-12-2023,15.292209450371283,15.7812147310076,14.827382881283766,15.712052908471744,778907366.3,8749256197.84,2023-12-07T00:00:00.000Z,2023-12-07T22:16:00.000Z,2023-12-07T13:53:00.000Z,2023-12-07T23:59:59.999Z
06-12-2023,15.721413172465633,16.122791469901554,15.290307108206187,15.290307108206187,702626733.38,8514407061.42,2023-12-06T00:00:00.000Z,2023-12-06T01:16:00.000Z,2023-12-06T23:59:00.000Z,2023-12-06T23:59:59.999Z
05-12-2023,15.76914736936266,16.020591938467845,15.222802707172505,15.72078016548352,656438313.47,8754115970.65,2023-12-05T00:00:00.000Z,2023-12-05T18:13:00.000Z,2023-12-05T11:05:00.000Z,2023-12-05T23:59:59.999Z
04-12-2023,15.741614505321268,16.35054865959574,15.466705089642561,15.764349358136922,981896556.65,8778377474.29,2023-12-04T00:00:00.000Z,2023-12-04T07:22:00.000Z,2023-12-04T16:05:00.000Z,2023-12-04T23:59:59.999Z
03-12-2023,15.993650209734156,16.249323710601065,15.74077334369768,15.74261227735505,549786104.47,8766273181.5,2023-12-03T00:00:00.000Z,2023-12-03T08:02:00.000Z,2023-12-03T23:58:00.000Z,2023-12-03T23:59:59.999Z
02-12-2023,14.982870600489315,16.16845582426325,14.94064256416085,15.994240616998239,693342917.09,8906392415,2023-12-02T00:00:00.000Z,2023-12-02T21:14:00.000Z,2023-12-02T00:34:00.000Z,2023-12-02T23:59:59.999Z
01-12-2023,14.404644856103923,15.015858065116067,14.309394821975577,14.98322929750464,515864141.99,8343410791.61,2023-12-01T00:00:00.000Z,2023-12-01T16:37:00.000Z,2023-12-01T01:06:00.000Z,2023-12-01T23:59:59.999Z
30-11-2023,14.512962743744213,14.794312897699196,14.309827092548723,14.404431381304573,519218595.62,8021107189.07,2023-11-30T00:00:00.000Z,2023-11-30T12:09:00.000Z,2023-11-30T20:30:00.000Z,2023-11-30T23:59:59.999Z
29-11-2023,14.519965166000459,14.959170837084645,14.45084086276803,14.51172470307647,535989113.03,8080853472.13,2023-11-29T00:00:00.000Z,2023-11-29T09:16:00.000Z,2023-11-29T16:42:00.000Z,2023-11-29T23:59:59.999Z
28-11-2023,14.200358701360225,14.67258827675293,13.832695689929118,14.519682234519802,602325961.46,8085284623.28,2023-11-28T00:00:00.000Z,2023-11-28T21:00:00.000Z,2023-11-28T06:08:00.000Z,2023-11-28T23:59:59.999Z
27-11-2023,14.787519189876793,15.242313144903063,13.937413899653576,14.201327945711844,629034296.99,7908009046.96,2023-11-27T00:00:00.000Z,2023-11-27T01:10:00.000Z,2023-11-27T20:31:00.000Z,2023-11-27T23:59:59.999Z
26-11-2023,14.757087397563044,15.283394824221384,14.563508787970475,14.789014208625344,534766652.68,8235262125.1,2023-11-26T00:00:00.000Z,2023-11-26T09:12:00.000Z,2023-11-26T16:38:00.000Z,2023-11-26T23:59:59.999Z
25-11-2023,14.460832327248307,14.934153430458565,14.447873304392152,14.756277231873867,401143324.02,8217032540.57,2023-11-25T00:00:00.000Z,2023-11-25T10:29:00.000Z,2023-11-25T00:07:00.000Z,2023-11-25T23:59:59.999Z
24-11-2023,14.402277345806715,14.75811916290515,14.289892888265346,14.460330417465332,484485830.12,8052234565.71,2023-11-24T00:00:00.000Z,2023-11-24T16:22:00.000Z,2023-11-24T07:22:00.000Z,2023-11-24T23:59:59.999Z
23-11-2023,14.232728074173492,14.789417004140997,14.172413221938541,14.402032344368498,587203128.63,8019771285.43,2023-11-23T00:00:00.000Z,2023-11-23T17:20:00.000Z,2023-11-23T16:02:00.000Z,2023-11-23T23:59:59.999Z
22-11-2023,13.513437419097365,14.59633461600307,13.406854916262835,14.236408105756064,663443199.12,7927543433.05,2023-11-22T00:00:00.000Z,2023-11-22T21:13:00.000Z,2023-11-22T00:02:00.000Z,2023-11-22T23:59:59.999Z
21-11-2023,14.467403072223055,14.650261502235436,13.424550704536479,13.531918789773036,812724915.08,7535248578.26,2023-11-21T00:00:00.000Z,2023-11-21T01:49:00.000Z,2023-11-21T23:04:00.000Z,2023-11-21T23:59:59.999Z
20-11-2023,14.938974605722043,15.371983940709903,14.426511625250908,14.465622506097938,709689299.57,8055181465.11,2023-11-20T00:00:00.000Z,2023-11-20T11:09:00.000Z,2023-11-20T23:44:00.000Z,2023-11-20T23:59:59.999Z
19-11-2023,13.749320171605232,15.017291216456126,13.429086699761722,14.939276555434112,678152581.75,8318935708.48,2023-11-19T00:00:00.000Z,2023-11-19T21:30:00.000Z,2023-11-19T01:35:00.000Z,2023-11-19T23:59:59.999Z
18-11-2023,13.687938373023012,13.784718207738683,13.040726163236263,13.748293864294862,473907572.39,7655737032.11,2023-11-18T00:00:00.000Z,2023-11-18T19:34:00.000Z,2023-11-18T07:07:00.000Z,2023-11-18T23:59:59.999Z
17-11-2023,13.888393773433195,14.238205284606748,12.95209853788093,13.684339752868292,751633447.88,7620124187.06,2023-11-17T00:00:00.000Z,2023-11-17T02:08:00.000Z,2023-11-17T16:08:00.000Z,2023-11-17T23:59:59.999Z
16-11-2023,15.019617982762941,15.170623841131354,13.665894985925675,13.888024269056901,885340023.79,7733545903.88,2023-11-16T00:00:00.000Z,2023-11-16T07:47:00.000Z,2023-11-16T19:37:00.000Z,2023-11-16T23:59:59.999Z
15-11-2023,13.969075948697931,15.312110771469612,13.969075948697931,15.017496894566522,791466904.93,8362492702.02,2023-11-15T00:00:00.000Z,2023-11-15T20:31:00.000Z,2023-11-15T00:00:00.000Z,2023-11-15T23:59:59.999Z
14-11-2023,14.405027277068957,14.887002530427734,13.557036866276018,13.968099287303554,969166361.4,7778135675.42,2023-11-14T00:00:00.000Z,2023-11-14T09:01:00.000Z,2023-11-14T18:56:00.000Z,2023-11-14T23:59:59.999Z
13-11-2023,16.00384474826887,16.25644214069736,14.390186537574817,14.407804600642164,860588316.75,8022985566.16,2023-11-13T00:00:00.000Z,2023-11-13T01:31:00.000Z,2023-11-13T23:46:00.000Z,2023-11-13T23:59:59.999Z
12-11-2023,16.424089862817127,16.46144245064648,15.599923880200214,16.00108215951244,869502681.99,8910202127.74,2023-11-12T00:00:00.000Z,2023-11-12T00:03:00.000Z,2023-11-12T00:51:00.000Z,2023-11-12T23:59:59.999Z
11-11-2023,15.508253688042174,16.526731989306374,14.812256581072944,16.422510667864767,1161712113.73,9144874580.17,2023-11-11T00:00:00.000Z,2023-11-11T21:13:00.000Z,2023-11-11T04:33:00.000Z,2023-11-11T23:59:59.999Z
10-11-2023,14.634549734637826,15.59174060385459,14.226294149157207,15.509591183968643,1143584462.14,8636515392.53,2023-11-10T00:00:00.000Z,2023-11-10T23:46:00.000Z,2023-11-10T06:29:00.000Z,2023-11-10T23:59:59.999Z
09-11-2023,14.937723888644271,15.870617889000584,14.068530548481098,14.635877471892314,1596172472.87,8149987937.78,2023-11-09T00:00:00.000Z,2023-11-09T14:50:00.000Z,2023-11-09T20:43:00.000Z,2023-11-09T23:59:59.999Z
08-11-2023,13.06669589809513,14.937856370860521,12.910888229377672,14.937856370860521,1005098859.37,8318144878.75,2023-11-08T00:00:00.000Z,2023-11-08T23:59:00.000Z,2023-11-08T00:40:00.000Z,2023-11-08T23:59:59.999Z
07-11-2023,13.005667237924719,13.25248913232523,12.597951113971762,13.06829303619715,870526793.24,7277078591.08,2023-11-07T00:00:00.000Z,2023-11-07T07:22:00.000Z,2023-11-07T17:11:00.000Z,2023-11-07T23:59:59.999Z
06-11-2023,12.226931307360324,13.197270035616876,12.171920684085293,13.00928366943009,757695241.66,7244219226.94,2023-11-06T00:00:00.000Z,2023-11-06T23:06:00.000Z,2023-11-06T03:19:00.000Z,2023-11-06T23:59:59.999Z
05-11-2023,11.49730188099167,12.484791985098434,11.401624459723454,12.227702338890234,795814449.92,6808995686.12,2023-11-05T00:00:00.000Z,2023-11-05T04:20:00.000Z,2023-11-05T00:32:00.000Z,2023-11-05T23:59:59.999Z
04-11-2023,11.483938746300257,11.606756954890457,11.21526150737552,11.497035560465136,342056656.29,6402123912.14,2023-11-04T00:00:00.000Z,2023-11-04T23:09:00.000Z,2023-11-04T15:20:00.000Z,2023-11-04T23:59:59.999Z
03-11-2023,11.004994178229431,11.562372516570175,10.6370414973829,11.484772999221939,565613053.32,6395295505.28,2023-11-03T00:00:00.000Z,2023-11-03T23:22:00.000Z,2023-11-03T01:22:00.000Z,2023-11-03T23:59:59.999Z
02-11-2023,11.62542738132691,11.703694312526357,10.897159407976394,11.004575985784868,566080358.9,6127897812.53,2023-11-02T00:00:00.000Z,2023-11-02T04:16:00.000Z,2023-11-02T16:33:00.000Z,2023-11-02T23:59:59.999Z
01-11-2023,11.373188472754586,11.715621163318884,10.739075101845952,11.624006249627001,733607053.25,6472827536.65,2023-11-01T00:00:00.000Z,2023-11-01T22:34:00.000Z,2023-11-01T14:58:00.000Z,2023-11-01T23:59:59.999Z
31-10-2023,11.237017725289341,11.923242851646503,11.04753065493228,11.375027494772095,812962667.07,6334183724.37,2023-10-31T00:00:00.000Z,2023-10-31T06:19:00.000Z,2023-10-31T15:19:00.000Z,2023-10-31T23:59:59.999Z
30-10-2023,11.100871104310905,11.639038276025875,10.934321472286515,11.237469828488964,623788293.18,6257584741.96,2023-10-30T00:00:00.000Z,2023-10-30T13:26:00.000Z,2023-10-30T06:13:00.000Z,2023-10-30T23:59:59.999Z
29-10-2023,10.925807427335322,11.256047178101863,10.813074784190771,11.103344808861042,409439964.91,6182897228.75,2023-10-29T00:00:00.000Z,2023-10-29T22:56:00.000Z,2023-10-29T01:25:00.000Z,2023-10-29T23:59:59.999Z
28-10-2023,11.204375013006937,11.594693055560274,10.87976802441696,10.925373944650458,561267314.52,6083794158.27,2023-10-28T00:00:00.000Z,2023-10-28T05:25:00.000Z,2023-10-28T23:17:00.000Z,2023-10-28T23:59:59.999Z
27-10-2023,10.929753997029389,11.36553269866224,10.663597148235635,11.204940922690492,851123699.27,6239471021.73,2023-10-27T00:00:00.000Z,2023-10-27T12:53:00.000Z,2023-10-27T02:05:00.000Z,2023-10-27T23:59:59.999Z
26-10-2023,11.026560299436499,11.322337063364422,10.446864973593899,10.929610795027738,753017604.39,6086153448.28,2023-10-26T00:00:00.000Z,2023-10-26T03:34:00.000Z,2023-10-26T16:53:00.000Z,2023-10-26T23:59:59.999Z
25-10-2023,10.39353723626356,11.6101030704976,10.363656662574963,11.02667655920687,1220132694.85,6140204516.19,2023-10-25T00:00:00.000Z,2023-10-25T15:50:00.000Z,2023-10-25T00:16:00.000Z,2023-10-25T23:59:59.999Z
24-10-2023,10.545737121060446,11.023963628635961,9.841494871156678,10.394032035594222,1070416054.81,5787916431.91,2023-10-24T00:00:00.000Z,2023-10-24T00:35:00.000Z,2023-10-24T16:07:00.000Z,2023-10-24T23:59:59.999Z
23-10-2023,10.368067589262424,10.905618857850257,9.835516346284956,10.54612164675495,1504664711.5,5872607527.39,2023-10-23T00:00:00.000Z,2023-10-23T04:43:00.000Z,2023-10-23T13:34:00.000Z,2023-10-23T23:59:59.999Z
22-10-2023,8.904645113417724,10.16653234178454,8.874204708227383,10.132684174705483,1068818174.22,5642384883.3,2023-10-22T00:00:00.000Z,2023-10-22T23:54:00.000Z,2023-10-22T00:08:00.000Z,2023-10-22T23:59:59.999Z
21-10-2023,7.581030250254714,9.125328029423606,7.5393757655856355,8.903845743272063,802185949.98,4958106239.06,2023-10-21T00:00:00.000Z,2023-10-21T17:47:00.000Z,2023-10-21T03:14:00.000Z,2023-10-21T23:59:59.999Z
20-10-2023,7.311013057299417,7.686571375084811,7.282461206639242,7.581277678703364,216886149.28,4221634251.39,2023-10-20T00:00:00.000Z,2023-10-20T10:25:00.000Z,2023-10-20T01:17:00.000Z,2023-10-20T23:59:59.999Z
19-10-2023,7.361713067072336,7.420115832011116,7.263081523009159,7.310981741831769,143494390.02,4071119966.92,2023-10-19T00:00:00.000Z,2023-10-19T15:12:00.000Z,2023-10-19T02:44:00.000Z,2023-10-19T23:59:59.999Z
18-10-2023,7.332685041040227,7.470281367430054,7.299076908959785,7.36192140531819,150034959.58,4099485717.03,2023-10-18T00:00:00.000Z,2023-10-18T12:34:00.000Z,2023-10-18T02:19:00.000Z,2023-10-18T23:59:59.999Z
17-10-2023,7.539126158477608,7.550541509883805,7.299335635236685,7.33284778732156,164985669.07,4083296073.71,2023-10-17T00:00:00.000Z,2023-10-17T00:08:00.000Z,2023-10-17T19:00:00.000Z,2023-10-17T23:59:59.999Z
16-10-2023,7.422500764041389,7.7368993793448535,7.422500764041389,7.539671138014052,261897427.22,4198465650.43,2023-10-16T00:00:00.000Z,2023-10-16T13:33:00.000Z,2023-10-16T00:00:00.000Z,2023-10-16T23:59:59.999Z
15-10-2023,7.322924529773349,7.530236220562009,7.301857816562651,7.422249910302616,147073215.9,4133079643.25,2023-10-15T00:00:00.000Z,2023-10-15T20:44:00.000Z,2023-10-15T15:10:00.000Z,2023-10-15T23:59:59.999Z
14-10-2023,7.2596796303638165,7.359321061524369,7.226112855456833,7.322572105153684,96862814.6,4077574060.4,2023-10-14T00:00:00.000Z,2023-10-14T18:57:00.000Z,2023-10-14T08:17:00.000Z,2023-10-14T23:59:59.999Z
13-10-2023,7.201072825750156,7.3666132910219995,7.133206339879095,7.259516455590164,196017222.62,4042461523.8,2023-10-13T00:00:00.000Z,2023-10-13T21:10:00.000Z,2023-10-13T03:55:00.000Z,2023-10-13T23:59:59.999Z
